t,v1,v2
0.00943,1.7812,0.89416
0.00944,1.7502,0.87851
0.00945,1.7193,0.86286
0.00946,1.6883,0.84721
0.00947,1.6574,0.83156
0.00948,1.6264,0.81591
0.00949,1.5954,0.80025
0.0095,1.5643,0.78459
0.00951,1.5333,0.76893
0.00952,1.5023,0.75327
0.00953,1.4712,0.7376
0.00954,1.4401,0.72194
0.00955,1.409,0.70627
0.00956,1.3779,0.6906
0.00957,1.3468,0.67493
0.00958,1.3156,0.65926
0.00959,1.2845,0.64358
0.0096,1.2533,0.62791
0.00961,1.2222,0.61223
0.00962,1.191,0.59655
0.00963,1.1598,0.58087
0.00964,1.1286,0.56519
0.00965,1.0973,0.5495
0.00966,1.0661,0.53382
0.00967,1.0349,0.51813
0.00968,1.0036,0.50244
0.00969,0.97235,0.48675
0.0097,0.94108,0.47106
0.00971,0.9098,0.45537
0.00972,0.87851,0.43968
0.00973,0.84721,0.42399
0.00974,0.81591,0.40829
0.00975,0.78459,0.3926
0.00976,0.75327,0.3769
0.00977,0.72194,0.3612
0.00978,0.6906,0.34551
0.00979,0.65926,0.32981
0.0098,0.62791,0.31411
0.00981,0.59655,0.29841
0.00982,0.56519,0.28271
0.00983,0.53382,0.267
0.00984,0.50244,0.2513
0.00985,0.47106,0.2356
0.00986,0.43968,0.21989
0.00987,0.40829,0.20419
0.00988,0.3769,0.18848
0.00989,0.34551,0.17278
0.0099,0.31411,0.15707
0.00991,0.28271,0.14137
0.00992,0.2513,0.12566
0.00993,0.21989,0.10995
0.00994,0.18848,0.094246
0.00995,0.15707,0.078539
0.00996,0.12566,0.062831
0.00997,0.094246,0.047124
0.00998,0.062831,0.031416
0.00999,0.031416,0.015708
0.01,1.22E-15,6.12E-16
0.01001,-0.031416,-0.015708
0.01002,-0.062831,-0.031416
0.01003,-0.094246,-0.047124
0.01004,-0.12566,-0.062831
0.01005,-0.15707,-0.078539
0.01006,-0.18848,-0.094246
0.01007,-0.21989,-0.10995
0.01008,-0.2513,-0.12566
0.01009,-0.28271,-0.14137
0.0101,-0.31411,-0.15707
0.01011,-0.34551,-0.17278
0.01012,-0.3769,-0.18848
0.01013,-0.40829,-0.20419
0.01014,-0.43968,-0.21989
0.01015,-0.47106,-0.2356
0.01016,-0.50244,-0.2513
0.01017,-0.53382,-0.267
0.01018,-0.56519,-0.28271
0.01019,-0.59655,-0.29841
0.0102,-0.62791,-0.31411
0.01021,-0.65926,-0.32981
0.01022,-0.6906,-0.34551
0.01023,-0.72194,-0.3612
0.01024,-0.75327,-0.3769
0.01025,-0.78459,-0.3926
0.01026,-0.81591,-0.40829
0.01027,-0.84721,-0.42399
0.01028,-0.87851,-0.43968
0.01029,-0.9098,-0.45537
0.0103,-0.94108,-0.47106
0.01031,-0.97235,-0.48675
0.01032,-1.0036,-0.50244
0.01033,-1.0349,-0.51813
0.01034,-1.0661,-0.53382
0.01035,-1.0973,-0.5495
0.01036,-1.1286,-0.56519
0.01037,-1.1598,-0.58087
0.01038,-1.191,-0.59655
0.01039,-1.2222,-0.61223
0.0104,-1.2533,-0.62791
0.01041,-1.2845,-0.64358
0.01042,-1.3156,-0.65926
0.01043,-1.3468,-0.67493
0.01044,-1.3779,-0.6906
0.01045,-1.409,-0.70627
0.01046,-1.4401,-0.72194
0.01047,-1.4712,-0.7376
0.01048,-1.5023,-0.75327
0.01049,-1.5333,-0.76893
0.0105,-1.5643,-0.78459
0.01051,-1.5954,-0.80025
0.01052,-1.6264,-0.81591
0.01053,-1.6574,-0.83156
0.01054,-1.6883,-0.84721
0.01055,-1.7193,-0.86286
0.01056,-1.7502,-0.87851
0.01057,-1.7812,-0.89416
0.01058,-1.8121,-0.9098
0.01059,-1.8429,-0.92544
0.0106,-1.8738,-0.94108
0.01061,-1.9047,-0.95672
0.01062,-1.9355,-0.97235
0.01063,-1.9663,-0.98799
0.01064,-1.9971,-1.0036
0.01065,-2.0279,-1.0192
0.01066,-2.0586,-1.0349
0.01067,-2.0894,-1.0505
0.01068,-2.1201,-1.0661
0.01069,-2.1508,-1.0817
0.0107,-2.1814,-1.0973
0.01071,-2.2121,-1.113
0.01072,-2.2427,-1.1286
0.01073,-2.2733,-1.1442
0.01074,-2.3039,-1.1598
0.01075,-2.3345,-1.1754
0.01076,-2.365,-1.191
0.01077,-2.3955,-1.2066
0.01078,-2.426,-1.2222
0.01079,-2.4565,-1.2377
0.0108,-2.4869,-1.2533
0.01081,-2.5173,-1.2689
0.01082,-2.5477,-1.2845
0.01083,-2.5781,-1.3001
0.01084,-2.6084,-1.3156
0.01085,-2.6387,-1.3312
0.01086,-2.669,-1.3468
0.01087,-2.6993,-1.3623
0.01088,-2.7295,-1.3779
0.01089,-2.7597,-1.3935
0.0109,-2.7899,-1.409
0.01091,-2.8201,-1.4246
0.01092,-2.8502,-1.4401
0.01093,-2.8803,-1.4557
0.01094,-2.9104,-1.4712
0.01095,-2.9404,-1.4867
0.01096,-2.9704,-1.5023
0.01097,-3.0004,-1.5178
0.01098,-3.0304,-1.5333
0.01099,-3.0603,-1.5488
0.011,-3.0902,-1.5643
0.01101,-3.12,-1.5799
0.01102,-3.1499,-1.5954
0.01103,-3.1797,-1.6109
0.01104,-3.2094,-1.6264
0.01105,-3.2392,-1.6419
0.01106,-3.2689,-1.6574
0.01107,-3.2986,-1.6728
0.01108,-3.3282,-1.6883
0.01109,-3.3578,-1.7038
0.0111,-3.3874,-1.7193
0.01111,-3.4169,-1.7348
0.01112,-3.4464,-1.7502
0.01113,-3.4759,-1.7657
0.01114,-3.5053,-1.7812
0.01115,-3.5347,-1.7966
0.01116,-3.5641,-1.8121
0.01117,-3.5935,-1.8275
0.01118,-3.6228,-1.8429
0.01119,-3.652,-1.8584
0.0112,-3.6812,-1.8738
0.01121,-3.7104,-1.8892
0.01122,-3.7396,-1.9047
0.01123,-3.7687,-1.9201
0.01124,-3.7978,-1.9355
0.01125,-3.8268,-1.9509
0.01126,-3.8558,-1.9663
0.01127,-3.8848,-1.9817
0.01128,-3.9137,-1.9971
0.01129,-3.9426,-2.0125
0.0113,-3.9715,-2.0279
0.01131,-4.0003,-2.0433
0.01132,-4.0291,-2.0586
0.01133,-4.0578,-2.074
0.01134,-4.0865,-2.0894
0.01135,-4.1151,-2.1047
0.01136,-4.1438,-2.1201
0.01137,-4.1723,-2.1354
0.01138,-4.2009,-2.1508
0.01139,-4.2293,-2.1661
0.0114,-4.2578,-2.1814
0.01141,-4.2862,-2.1968
0.01142,-4.3146,-2.2121
0.01143,-4.3429,-2.2274
0.01144,-4.3712,-2.2427
0.01145,-4.3994,-2.258
0.01146,-4.4276,-2.2733
0.01147,-4.4557,-2.2886
0.01148,-4.4838,-2.3039
0.01149,-4.5119,-2.3192
0.0115,-4.5399,-2.3345
0.01151,-4.5679,-2.3497
0.01152,-4.5958,-2.365
0.01153,-4.6237,-2.3802
0.01154,-4.6515,-2.3955
0.01155,-4.6793,-2.4108
0.01156,-4.707,-2.426
0.01157,-4.7347,-2.4412
0.01158,-4.7624,-2.4565
0.01159,-4.79,-2.4717
0.0116,-4.8175,-2.4869
0.01161,-4.845,-2.5021
0.01162,-4.8725,-2.5173
0.01163,-4.8999,-2.5325
0.01164,-4.9273,-2.5477
0.01165,-4.9546,-2.5629
0.01166,-4.9819,-2.5781
0.01167,-5.0091,-2.5932
0.01168,-5.0362,-2.6084
0.01169,-5.0633,-2.6236
0.0117,-5.0904,-2.6387
0.01171,-5.1174,-2.6539
0.01172,-5.1444,-2.669
0.01173,-5.1713,-2.6842
0.01174,-5.1982,-2.6993
0.01175,-5.225,-2.7144
0.01176,-5.2517,-2.7295
0.01177,-5.2785,-2.7446
0.01178,-5.3051,-2.7597
0.01179,-5.3317,-2.7748
0.0118,-5.3583,-2.7899
0.01181,-5.3848,-2.805
0.01182,-5.4112,-2.8201
0.01183,-5.4376,-2.8351
0.01184,-5.4639,-2.8502
0.01185,-5.4902,-2.8652
0.01186,-5.5165,-2.8803
0.01187,-5.5426,-2.8953
0.01188,-5.5688,-2.9104
0.01189,-5.5948,-2.9254
0.0119,-5.6208,-2.9404
0.01191,-5.6468,-2.9554
0.01192,-5.6727,-2.9704
0.01193,-5.6985,-2.9854
0.01194,-5.7243,-3.0004
0.01195,-5.7501,-3.0154
0.01196,-5.7757,-3.0304
0.01197,-5.8013,-3.0453
0.01198,-5.8269,-3.0603
0.01199,-5.8524,-3.0752
0.012,-5.8779,-3.0902
0.01201,-5.9032,-3.1051
0.01202,-5.9286,-3.12
0.01203,-5.9538,-3.135
0.01204,-5.979,-3.1499
0.01205,-6.0042,-3.1648
0.01206,-6.0293,-3.1797
0.01207,-6.0543,-3.1946
0.01208,-6.0793,-3.2094
0.01209,-6.1042,-3.2243
0.0121,-6.1291,-3.2392
0.01211,-6.1539,-3.254
0.01212,-6.1786,-3.2689
0.01213,-6.2033,-3.2837
0.01214,-6.2279,-3.2986
0.01215,-6.2524,-3.3134
0.01216,-6.2769,-3.3282
0.01217,-6.3013,-3.343
0.01218,-6.3257,-3.3578
0.01219,-6.35,-3.3726
0.0122,-6.3742,-3.3874
0.01221,-6.3984,-3.4022
0.01222,-6.4225,-3.4169
0.01223,-6.4466,-3.4317
0.01224,-6.4706,-3.4464
0.01225,-6.4945,-3.4612
0.01226,-6.5183,-3.4759
0.01227,-6.5421,-3.4906
0.01228,-6.5659,-3.5053
0.01229,-6.5895,-3.5201
0.0123,-6.6131,-3.5347
0.01231,-6.6367,-3.5494
0.01232,-6.6601,-3.5641
0.01233,-6.6835,-3.5788
0.01234,-6.7069,-3.5935
0.01235,-6.7301,-3.6081
0.01236,-6.7533,-3.6228
0.01237,-6.7765,-3.6374
0.01238,-6.7995,-3.652
0.01239,-6.8225,-3.6666
0.0124,-6.8455,-3.6812
0.01241,-6.8683,-3.6958
0.01242,-6.8911,-3.7104
0.01243,-6.9139,-3.725
0.01244,-6.9365,-3.7396
0.01245,-6.9591,-3.7542
0.01246,-6.9817,-3.7687
0.01247,-7.0041,-3.7833
0.01248,-7.0265,-3.7978
0.01249,-7.0488,-3.8123
0.0125,-7.0711,-3.8268
0.01251,-7.0932,-3.8413
0.01252,-7.1154,-3.8558
0.01253,-7.1374,-3.8703
0.01254,-7.1594,-3.8848
0.01255,-7.1813,-3.8993
0.01256,-7.2031,-3.9137
0.01257,-7.2248,-3.9282
0.01258,-7.2465,-3.9426
0.01259,-7.2681,-3.9571
0.0126,-7.2897,-3.9715
0.01261,-7.3112,-3.9859
0.01262,-7.3326,-4.0003
0.01263,-7.3539,-4.0147
0.01264,-7.3751,-4.0291
0.01265,-7.3963,-4.0434
0.01266,-7.4174,-4.0578
0.01267,-7.4385,-4.0721
0.01268,-7.4594,-4.0865
0.01269,-7.4803,-4.1008
0.0127,-7.5011,-4.1151
0.01271,-7.5218,-4.1295
0.01272,-7.5425,-4.1438
0.01273,-7.5631,-4.158
0.01274,-7.5836,-4.1723
0.01275,-7.6041,-4.1866
0.01276,-7.6244,-4.2009
0.01277,-7.6447,-4.2151
0.01278,-7.6649,-4.2293
0.01279,-7.6851,-4.2436
0.0128,-7.7051,-4.2578
0.01281,-7.7251,-4.272
0.01282,-7.745,-4.2862
0.01283,-7.7649,-4.3004
0.01284,-7.7846,-4.3146
0.01285,-7.8043,-4.3287
0.01286,-7.8239,-4.3429
0.01287,-7.8434,-4.357
0.01288,-7.8629,-4.3712
0.01289,-7.8823,-4.3853
0.0129,-7.9016,-4.3994
0.01291,-7.9208,-4.4135
0.01292,-7.9399,-4.4276
0.01293,-7.959,-4.4417
0.01294,-7.9779,-4.4557
0.01295,-7.9968,-4.4698
0.01296,-8.0157,-4.4838
0.01297,-8.0344,-4.4979
0.01298,-8.0531,-4.5119
0.01299,-8.0717,-4.5259
0.013,-8.0902,-4.5399
0.01301,-8.1086,-4.5539
0.01302,-8.1269,-4.5679
0.01303,-8.1452,-4.5818
0.01304,-8.1634,-4.5958
0.01305,-8.1815,-4.6097
0.01306,-8.1995,-4.6237
0.01307,-8.2175,-4.6376
0.01308,-8.2353,-4.6515
0.01309,-8.2531,-4.6654
0.0131,-8.2708,-4.6793
0.01311,-8.2884,-4.6932
0.01312,-8.306,-4.707
0.01313,-8.3234,-4.7209
0.01314,-8.3408,-4.7347
0.01315,-8.3581,-4.7486
0.01316,-8.3753,-4.7624
0.01317,-8.3924,-4.7762
0.01318,-8.4094,-4.79
0.01319,-8.4264,-4.8038
0.0132,-8.4433,-4.8175
0.01321,-8.4601,-4.8313
0.01322,-8.4768,-4.845
0.01323,-8.4934,-4.8588
0.01324,-8.5099,-4.8725
0.01325,-8.5264,-4.8862
0.01326,-8.5428,-4.8999
0.01327,-8.5591,-4.9136
0.01328,-8.5753,-4.9273
0.01329,-8.5914,-4.9409
0.0133,-8.6074,-4.9546
0.01331,-8.6234,-4.9682
0.01332,-8.6392,-4.9819
0.01333,-8.655,-4.9955
0.01334,-8.6707,-5.0091
0.01335,-8.6863,-5.0227
0.01336,-8.7018,-5.0362
0.01337,-8.7173,-5.0498
0.01338,-8.7326,-5.0633
0.01339,-8.7479,-5.0769
0.0134,-8.7631,-5.0904
0.01341,-8.7782,-5.1039
0.01342,-8.7932,-5.1174
0.01343,-8.8081,-5.1309
0.01344,-8.8229,-5.1444
0.01345,-8.8377,-5.1579
0.01346,-8.8523,-5.1713
0.01347,-8.8669,-5.1847
0.01348,-8.8814,-5.1982
0.01349,-8.8958,-5.2116
0.0135,-8.9101,-5.225
0.01351,-8.9243,-5.2384
0.01352,-8.9384,-5.2517
0.01353,-8.9525,-5.2651
0.01354,-8.9664,-5.2785
0.01355,-8.9803,-5.2918
0.01356,-8.9941,-5.3051
0.01357,-9.0077,-5.3184
0.01358,-9.0213,-5.3317
0.01359,-9.0348,-5.345
0.0136,-9.0483,-5.3583
0.01361,-9.0616,-5.3715
0.01362,-9.0748,-5.3848
0.01363,-9.088,-5.398
0.01364,-9.1011,-5.4112
0.01365,-9.114,-5.4244
0.01366,-9.1269,-5.4376
0.01367,-9.1397,-5.4508
0.01368,-9.1524,-5.4639
0.01369,-9.165,-5.4771
0.0137,-9.1775,-5.4902
0.01371,-9.19,-5.5034
0.01372,-9.2023,-5.5165
0.01373,-9.2146,-5.5296
0.01374,-9.2267,-5.5426
0.01375,-9.2388,-5.5557
0.01376,-9.2508,-5.5688
0.01377,-9.2627,-5.5818
0.01378,-9.2745,-5.5948
0.01379,-9.2862,-5.6078
0.0138,-9.2978,-5.6208
0.01381,-9.3093,-5.6338
0.01382,-9.3207,-5.6468
0.01383,-9.332,-5.6597
0.01384,-9.3433,-5.6727
0.01385,-9.3544,-5.6856
0.01386,-9.3655,-5.6985
0.01387,-9.3765,-5.7114
0.01388,-9.3873,-5.7243
0.01389,-9.3981,-5.7372
0.0139,-9.4088,-5.7501
0.01391,-9.4194,-5.7629
0.01392,-9.4299,-5.7757
0.01393,-9.4403,-5.7885
0.01394,-9.4506,-5.8013
0.01395,-9.4609,-5.8141
0.01396,-9.471,-5.8269
0.01397,-9.481,-5.8397
0.01398,-9.491,-5.8524
0.01399,-9.5008,-5.8651
0.014,-9.5106,-5.8779
0.01401,-9.5202,-5.8906
0.01402,-9.5298,-5.9032
0.01403,-9.5393,-5.9159
0.01404,-9.5486,-5.9286
0.01405,-9.5579,-5.9412
0.01406,-9.5671,-5.9538
0.01407,-9.5762,-5.9665
0.01408,-9.5852,-5.979
0.01409,-9.5941,-5.9916
0.0141,-9.6029,-6.0042
0.01411,-9.6117,-6.0168
0.01412,-9.6203,-6.0293
0.01413,-9.6288,-6.0418
0.01414,-9.6372,-6.0543
0.01415,-9.6456,-6.0668
0.01416,-9.6538,-6.0793
0.01417,-9.662,-6.0918
0.01418,-9.67,-6.1042
0.01419,-9.678,-6.1167
0.0142,-9.6858,-6.1291
0.01421,-9.6936,-6.1415
0.01422,-9.7013,-6.1539
0.01423,-9.7088,-6.1662
0.01424,-9.7163,-6.1786
0.01425,-9.7237,-6.1909
0.01426,-9.731,-6.2033
0.01427,-9.7382,-6.2156
0.01428,-9.7453,-6.2279
0.01429,-9.7523,-6.2402
0.0143,-9.7592,-6.2524
0.01431,-9.766,-6.2647
0.01432,-9.7727,-6.2769
0.01433,-9.7793,-6.2891
0.01434,-9.7858,-6.3013
0.01435,-9.7922,-6.3135
0.01436,-9.7986,-6.3257
0.01437,-9.8048,-6.3379
0.01438,-9.8109,-6.35
0.01439,-9.8169,-6.3621
0.0144,-9.8229,-6.3742
0.01441,-9.8287,-6.3863
0.01442,-9.8345,-6.3984
0.01443,-9.8401,-6.4105
0.01444,-9.8456,-6.4225
0.01445,-9.8511,-6.4346
0.01446,-9.8564,-6.4466
0.01447,-9.8617,-6.4586
0.01448,-9.8669,-6.4706
0.01449,-9.8719,-6.4825
0.0145,-9.8769,-6.4945
0.01451,-9.8817,-6.5064
0.01452,-9.8865,-6.5183
0.01453,-9.8912,-6.5302
0.01454,-9.8958,-6.5421
0.01455,-9.9002,-6.554
0.01456,-9.9046,-6.5659
0.01457,-9.9089,-6.5777
0.01458,-9.9131,-6.5895
0.01459,-9.9172,-6.6013
0.0146,-9.9211,-6.6131
0.01461,-9.925,-6.6249
0.01462,-9.9288,-6.6367
0.01463,-9.9325,-6.6484
0.01464,-9.9361,-6.6601
0.01465,-9.9396,-6.6718
0.01466,-9.943,-6.6835
0.01467,-9.9463,-6.6952
0.01468,-9.9495,-6.7069
0.01469,-9.9526,-6.7185
0.0147,-9.9556,-6.7301
0.01471,-9.9585,-6.7417
0.01472,-9.9613,-6.7533
0.01473,-9.964,-6.7649
0.01474,-9.9667,-6.7765
0.01475,-9.9692,-6.788
0.01476,-9.9716,-6.7995
0.01477,-9.9739,-6.811
0.01478,-9.9761,-6.8225
0.01479,-9.9782,-6.834
0.0148,-9.9803,-6.8455
0.01481,-9.9822,-6.8569
0.01482,-9.984,-6.8683
0.01483,-9.9857,-6.8797
0.01484,-9.9874,-6.8911
0.01485,-9.9889,-6.9025
0.01486,-9.9903,-6.9139
0.01487,-9.9917,-6.9252
0.01488,-9.9929,-6.9365
0.01489,-9.994,-6.9478
0.0149,-9.9951,-6.9591
0.01491,-9.996,-6.9704
0.01492,-9.9968,-6.9817
0.01493,-9.9976,-6.9929
0.01494,-9.9982,-7.0041
0.01495,-9.9988,-7.0153
0.01496,-9.9992,-7.0265
0.01497,-9.9996,-7.0377
0.01498,-9.9998,-7.0488
0.01499,-10,-7.06
0.015,-10,-7.0711
0.01501,-10,-7.0822
0.01502,-9.9998,-7.0932
0.01503,-9.9996,-7.1043
0.01504,-9.9992,-7.1154
0.01505,-9.9988,-7.1264
0.01506,-9.9982,-7.1374
0.01507,-9.9976,-7.1484
0.01508,-9.9968,-7.1594
0.01509,-9.996,-7.1703
0.0151,-9.9951,-7.1813
0.01511,-9.994,-7.1922
0.01512,-9.9929,-7.2031
0.01513,-9.9917,-7.214
0.01514,-9.9903,-7.2248
0.01515,-9.9889,-7.2357
0.01516,-9.9874,-7.2465
0.01517,-9.9857,-7.2573
0.01518,-9.984,-7.2681
0.01519,-9.9822,-7.2789
0.0152,-9.9803,-7.2897
0.01521,-9.9782,-7.3004
0.01522,-9.9761,-7.3112
0.01523,-9.9739,-7.3219
0.01524,-9.9716,-7.3326
0.01525,-9.9692,-7.3432
0.01526,-9.9667,-7.3539
0.01527,-9.964,-7.3645
0.01528,-9.9613,-7.3751
0.01529,-9.9585,-7.3857
0.0153,-9.9556,-7.3963
0.01531,-9.9526,-7.4069
0.01532,-9.9495,-7.4174
0.01533,-9.9463,-7.4279
0.01534,-9.943,-7.4385
0.01535,-9.9396,-7.4489
0.01536,-9.9361,-7.4594
0.01537,-9.9325,-7.4699
0.01538,-9.9288,-7.4803
0.01539,-9.925,-7.4907
0.0154,-9.9211,-7.5011
0.01541,-9.9172,-7.5115
0.01542,-9.9131,-7.5218
0.01543,-9.9089,-7.5322
0.01544,-9.9046,-7.5425
0.01545,-9.9002,-7.5528
0.01546,-9.8958,-7.5631
0.01547,-9.8912,-7.5734
0.01548,-9.8865,-7.5836
0.01549,-9.8817,-7.5938
0.0155,-9.8769,-7.6041
0.01551,-9.8719,-7.6143
0.01552,-9.8669,-7.6244
0.01553,-9.8617,-7.6346
0.01554,-9.8564,-7.6447
0.01555,-9.8511,-7.6548
0.01556,-9.8456,-7.6649
0.01557,-9.8401,-7.675
0.01558,-9.8345,-7.6851
0.01559,-9.8287,-7.6951
0.0156,-9.8229,-7.7051
0.01561,-9.8169,-7.7151
0.01562,-9.8109,-7.7251
0.01563,-9.8048,-7.7351
0.01564,-9.7986,-7.745
0.01565,-9.7922,-7.755
0.01566,-9.7858,-7.7649
0.01567,-9.7793,-7.7748
0.01568,-9.7727,-7.7846
0.01569,-9.766,-7.7945
0.0157,-9.7592,-7.8043
0.01571,-9.7523,-7.8141
0.01572,-9.7453,-7.8239
0.01573,-9.7382,-7.8337
0.01574,-9.731,-7.8434
0.01575,-9.7237,-7.8532
0.01576,-9.7163,-7.8629
0.01577,-9.7088,-7.8726
0.01578,-9.7013,-7.8823
0.01579,-9.6936,-7.8919
0.0158,-9.6858,-7.9016
0.01581,-9.678,-7.9112
0.01582,-9.67,-7.9208
0.01583,-9.662,-7.9303
0.01584,-9.6538,-7.9399
0.01585,-9.6456,-7.9494
0.01586,-9.6372,-7.959
0.01587,-9.6288,-7.9685
0.01588,-9.6203,-7.9779
0.01589,-9.6117,-7.9874
0.0159,-9.6029,-7.9968
0.01591,-9.5941,-8.0063
0.01592,-9.5852,-8.0157
0.01593,-9.5762,-8.0251
0.01594,-9.5671,-8.0344
0.01595,-9.5579,-8.0438
0.01596,-9.5486,-8.0531
0.01597,-9.5393,-8.0624
0.01598,-9.5298,-8.0717
0.01599,-9.5202,-8.0809
0.016,-9.5106,-8.0902
0.01601,-9.5008,-8.0994
0.01602,-9.491,-8.1086
0.01603,-9.481,-8.1178
0.01604,-9.471,-8.1269
0.01605,-9.4609,-8.1361
0.01606,-9.4506,-8.1452
0.01607,-9.4403,-8.1543
0.01608,-9.4299,-8.1634
0.01609,-9.4194,-8.1725
0.0161,-9.4088,-8.1815
0.01611,-9.3981,-8.1905
0.01612,-9.3873,-8.1995
0.01613,-9.3765,-8.2085
0.01614,-9.3655,-8.2175
0.01615,-9.3544,-8.2264
0.01616,-9.3433,-8.2353
0.01617,-9.332,-8.2442
0.01618,-9.3207,-8.2531
0.01619,-9.3093,-8.262
0.0162,-9.2978,-8.2708
0.01621,-9.2862,-8.2796
0.01622,-9.2745,-8.2884
0.01623,-9.2627,-8.2972
0.01624,-9.2508,-8.306
0.01625,-9.2388,-8.3147
0.01626,-9.2267,-8.3234
0.01627,-9.2146,-8.3321
0.01628,-9.2023,-8.3408
0.01629,-9.19,-8.3494
0.0163,-9.1775,-8.3581
0.01631,-9.165,-8.3667
0.01632,-9.1524,-8.3753
0.01633,-9.1397,-8.3839
0.01634,-9.1269,-8.3924
0.01635,-9.114,-8.4009
0.01636,-9.1011,-8.4094
0.01637,-9.088,-8.4179
0.01638,-9.0748,-8.4264
0.01639,-9.0616,-8.4349
0.0164,-9.0483,-8.4433
0.01641,-9.0348,-8.4517
0.01642,-9.0213,-8.4601
0.01643,-9.0077,-8.4684
0.01644,-8.9941,-8.4768
0.01645,-8.9803,-8.4851
0.01646,-8.9664,-8.4934
0.01647,-8.9525,-8.5017
0.01648,-8.9384,-8.5099
0.01649,-8.9243,-8.5182
0.0165,-8.9101,-8.5264
0.01651,-8.8958,-8.5346
0.01652,-8.8814,-8.5428
0.01653,-8.8669,-8.5509
0.01654,-8.8523,-8.5591
0.01655,-8.8377,-8.5672
0.01656,-8.8229,-8.5753
0.01657,-8.8081,-8.5833
0.01658,-8.7932,-8.5914
0.01659,-8.7782,-8.5994
0.0166,-8.7631,-8.6074
0.01661,-8.7479,-8.6154
0.01662,-8.7326,-8.6234
0.01663,-8.7173,-8.6313
0.01664,-8.7018,-8.6392
0.01665,-8.6863,-8.6471
0.01666,-8.6707,-8.655
0.01667,-8.655,-8.6629
0.01668,-8.6392,-8.6707
0.01669,-8.6234,-8.6785
0.0167,-8.6074,-8.6863
0.01671,-8.5914,-8.6941
0.01672,-8.5753,-8.7018
0.01673,-8.5591,-8.7096
0.01674,-8.5428,-8.7173
0.01675,-8.5264,-8.725
0.01676,-8.5099,-8.7326
0.01677,-8.4934,-8.7403
0.01678,-8.4768,-8.7479
0.01679,-8.4601,-8.7555
0.0168,-8.4433,-8.7631
0.01681,-8.4264,-8.7706
0.01682,-8.4094,-8.7782
0.01683,-8.3924,-8.7857
0.01684,-8.3753,-8.7932
0.01685,-8.3581,-8.8006
0.01686,-8.3408,-8.8081
0.01687,-8.3234,-8.8155
0.01688,-8.306,-8.8229
0.01689,-8.2884,-8.8303
0.0169,-8.2708,-8.8377
0.01691,-8.2531,-8.845
0.01692,-8.2353,-8.8523
0.01693,-8.2175,-8.8596
0.01694,-8.1995,-8.8669
0.01695,-8.1815,-8.8741
0.01696,-8.1634,-8.8814
0.01697,-8.1452,-8.8886
0.01698,-8.1269,-8.8958
0.01699,-8.1086,-8.9029
0.017,-8.0902,-8.9101
0.01701,-8.0717,-8.9172
0.01702,-8.0531,-8.9243
0.01703,-8.0344,-8.9314
0.01704,-8.0157,-8.9384
0.01705,-7.9968,-8.9454
0.01706,-7.9779,-8.9525
0.01707,-7.959,-8.9594
0.01708,-7.9399,-8.9664
0.01709,-7.9208,-8.9734
0.0171,-7.9016,-8.9803
0.01711,-7.8823,-8.9872
0.01712,-7.8629,-8.9941
0.01713,-7.8434,-9.0009
0.01714,-7.8239,-9.0077
0.01715,-7.8043,-9.0146
0.01716,-7.7846,-9.0213
0.01717,-7.7649,-9.0281
0.01718,-7.745,-9.0348
0.01719,-7.7251,-9.0416
0.0172,-7.7051,-9.0483
0.01721,-7.6851,-9.0549
0.01722,-7.6649,-9.0616
0.01723,-7.6447,-9.0682
0.01724,-7.6244,-9.0748
0.01725,-7.6041,-9.0814
0.01726,-7.5836,-9.088
0.01727,-7.5631,-9.0945
0.01728,-7.5425,-9.1011
0.01729,-7.5218,-9.1076
0.0173,-7.5011,-9.114
0.01731,-7.4803,-9.1205
0.01732,-7.4594,-9.1269
0.01733,-7.4385,-9.1333
0.01734,-7.4174,-9.1397
0.01735,-7.3963,-9.1461
0.01736,-7.3751,-9.1524
0.01737,-7.3539,-9.1587
0.01738,-7.3326,-9.165
0.01739,-7.3112,-9.1713
0.0174,-7.2897,-9.1775
0.01741,-7.2681,-9.1838
0.01742,-7.2465,-9.19
0.01743,-7.2248,-9.1962
0.01744,-7.2031,-9.2023
0.01745,-7.1813,-9.2085
0.01746,-7.1594,-9.2146
0.01747,-7.1374,-9.2207
0.01748,-7.1154,-9.2267
0.01749,-7.0932,-9.2328
0.0175,-7.0711,-9.2388
0.01751,-7.0488,-9.2448
0.01752,-7.0265,-9.2508
0.01753,-7.0041,-9.2567
0.01754,-6.9817,-9.2627
0.01755,-6.9591,-9.2686
0.01756,-6.9365,-9.2745
0.01757,-6.9139,-9.2803
0.01758,-6.8911,-9.2862
0.01759,-6.8683,-9.292
0.0176,-6.8455,-9.2978
0.01761,-6.8225,-9.3035
0.01762,-6.7995,-9.3093
0.01763,-6.7765,-9.315
0.01764,-6.7533,-9.3207
0.01765,-6.7301,-9.3264
0.01766,-6.7069,-9.332
0.01767,-6.6835,-9.3377
0.01768,-6.6601,-9.3433
0.01769,-6.6367,-9.3489
0.0177,-6.6131,-9.3544
0.01771,-6.5895,-9.36
0.01772,-6.5659,-9.3655
0.01773,-6.5421,-9.371
0.01774,-6.5183,-9.3765
0.01775,-6.4945,-9.3819
0.01776,-6.4706,-9.3873
0.01777,-6.4466,-9.3927
0.01778,-6.4225,-9.3981
0.01779,-6.3984,-9.4035
